feature,shap_importance_class_Adequate,shap_importance_class_Effective,shap_importance_class_Ineffective
worst,0.0,0.0,0.0
worse,0.0,0.0,0.0
worrying,0.0,0.0,0.0
worried,0.0,0.0,0.0
would happen,0.0,0.0,0.0
worlds,0.0,0.0,0.0
world would,0.0,0.0,0.0
world war,0.0,0.0,0.0
world better,0.0,0.0,0.0
works,0.0,0.0,0.0
workers,0.0,0.0,0.0
worked,0.0,0.0,0.0
would actually,0.0,0.0,0.0
would agree,0.0,0.0,0.0
would allow,0.0,0.0,0.0
would become,0.0,0.0,0.0
would great,0.0,0.0,0.0
would good,0.0,0.0,0.0
would go,0.0,0.0,0.0
would give,0.0,0.0,0.0
would feel,0.0,0.0,0.0
would fair,0.0,0.0,0.0
would even,0.0,0.0,0.0
would easier,0.0,0.0,0.0
would close,0.0,0.0,0.0
would choose,0.0,0.0,0.0
would change,0.0,0.0,0.0
would cause,0.0,0.0,0.0
would best,0.0,0.0,0.0
would benefit,0.0,0.0,0.0
would beneficial,0.0,0.0,0.0
work would,0.0,0.0,0.0
work together,0.0,0.0,0.0
work time,0.0,0.0,0.0
within,0.0,0.0,0.0
wispy,0.0,0.0,0.0
wish,0.0,0.0,0.0
wise,0.0,0.0,0.0
winter,0.0,0.0,0.0
wins,0.0,0.0,0.0
winning presidential,0.0,0.0,0.0
winning focusing,0.0,0.0,0.0
winning candidates,0.0,0.0,0.0
winning,0.0,0.0,0.0
winnertakesall system,0.0,0.0,0.0
winnertakesall,0.0,0.0,0.0
winnertakeall system,0.0,0.0,0.0
winnertakeall,0.0,0.0,0.0
winner takes,0.0,0.0,0.0
winner take,0.0,0.0,0.0
witch,0.0,0.0,0.0
without,0.0,0.0,0.0
work summer,0.0,0.0,0.0
without cars,0.0,0.0,0.0
work students,0.0,0.0,0.0
work school,0.0,0.0,0.0
work pace,0.0,0.0,0.0
work home,0.0,0.0,0.0
work hard,0.0,0.0,0.0
work ethic,0.0,0.0,0.0
work done,0.0,0.0,0.0
words,0.0,0.0,0.0
word,0.0,0.0,0.0
wont get,0.0,0.0,0.0
wont able,0.0,0.0,0.0
wont,0.0,0.0,0.0
wonderful,0.0,0.0,0.0
wonder,0.0,0.0,0.0
without much,0.0,0.0,0.0
would greatly,0.0,0.0,0.0
would hard,0.0,0.0,0.0
vote electors,0.0,0.0,0.0
wrote,0.0,0.0,0.0
years tuesday,0.0,0.0,0.0
years ago,0.0,0.0,0.0
yearbook,0.0,0.0,0.0
year students,0.0,0.0,0.0
year,0.0,0.0,0.0
yeah,0.0,0.0,0.0
wyoming,0.0,0.0,0.0
wrong electoral,0.0,0.0,0.0
would help,0.0,0.0,0.0
wrong candidate,0.0,0.0,0.0
wrong bradford,0.0,0.0,0.0
wrong,0.0,0.0,0.0
written,0.0,0.0,0.0
writing,0.0,0.0,0.0
writes,0.0,0.0,0.0
write,0.0,0.0,0.0
yes,0.0,0.0,0.0
yet,0.0,0.0,0.0
york,0.0,0.0,0.0
youd,0.0,0.0,0.0
discourse_type_Lead,0.0,0.0,0.0
discourse_type_Counterclaim,0.0,0.0,0.0
discourse_type_Concluding Statement,0.0,0.0,0.0
zones,0.0,0.0,0.0
zone,0.0,0.0,0.0
youve,0.0,0.0,0.0
youth,0.0,0.0,0.0
youre going,0.0,0.0,0.0
youre actually,0.0,0.0,0.0
youre,0.0,0.0,0.0
younger,0.0,0.0,0.0
young people,0.0,0.0,0.0
young age,0.0,0.0,0.0
youll,0.0,0.0,0.0
youd vote,0.0,0.0,0.0
wouldve,0.0,0.0,0.0
wouldnt want,0.0,0.0,0.0
wouldnt able,0.0,0.0,0.0
would one,0.0,0.0,0.0
would need,0.0,0.0,0.0
would much,0.0,0.0,0.0
would mean,0.0,0.0,0.0
would make,0.0,0.0,0.0
would love,0.0,0.0,0.0
would lot,0.0,0.0,0.0
would look,0.0,0.0,0.0
would likely,0.0,0.0,0.0
would like,0.0,0.0,0.0
would let,0.0,0.0,0.0
would less,0.0,0.0,0.0
would lead,0.0,0.0,0.0
would know,0.0,0.0,0.0
would keep,0.0,0.0,0.0
would increase,0.0,0.0,0.0
would never,0.0,0.0,0.0
would oppose,0.0,0.0,0.0
wouldnt,0.0,0.0,0.0
would prefer,0.0,0.0,0.0
would work,0.0,0.0,0.0
would want,0.0,0.0,0.0
would vote,0.0,0.0,0.0
would use,0.0,0.0,0.0
would thrown,0.0,0.0,0.0
would think,0.0,0.0,0.0
would take,0.0,0.0,0.0
would students,0.0,0.0,0.0
would still,0.0,0.0,0.0
would see,0.0,0.0,0.0
would say,0.0,0.0,0.0
would really,0.0,0.0,0.0
would rather,0.0,0.0,0.0
would put,0.0,0.0,0.0
would probably,0.0,0.0,0.0
winner electoral,0.0,0.0,0.0
winner,0.0,0.0,0.0
win national,0.0,0.0,0.0
votes would,0.0,0.0,0.0
voting slate,0.0,0.0,0.0
voting process,0.0,0.0,0.0
voting president,0.0,0.0,0.0
voting electors,0.0,0.0,0.0
voting electoral,0.0,0.0,0.0
voting candidates,0.0,0.0,0.0
voting,0.0,0.0,0.0
votes winner,0.0,0.0,0.0
win electoral,0.0,0.0,0.0
votes state,0.0,0.0,0.0
votes required,0.0,0.0,0.0
votes president,0.0,0.0,0.0
votes people,0.0,0.0,0.0
votes induces,0.0,0.0,0.0
votes electoral,0.0,0.0,0.0
votes elect,0.0,0.0,0.0
voting system,0.0,0.0,0.0
wait,0.0,0.0,0.0
waiting,0.0,0.0,0.0
wake,0.0,0.0,0.0
want participate,0.0,0.0,0.0
want make,0.0,0.0,0.0
want learn,0.0,0.0,0.0
want know,0.0,0.0,0.0
want keep,0.0,0.0,0.0
want help,0.0,0.0,0.0
want go,0.0,0.0,0.0
want get,0.0,0.0,0.0
want express,0.0,0.0,0.0
want change,0.0,0.0,0.0
wan na,0.0,0.0,0.0
wan,0.0,0.0,0.0
walter,0.0,0.0,0.0
walking,0.0,0.0,0.0
walk,0.0,0.0,0.0
votes dont,0.0,0.0,0.0
votes count,0.0,0.0,0.0
votes congress,0.0,0.0,0.0
vote whomever,0.0,0.0,0.0
vote vote,0.0,0.0,0.0
vote system,0.0,0.0,0.0
vote state,0.0,0.0,0.0
vote slate,0.0,0.0,0.0
vote qualified,0.0,0.0,0.0
vote presidential,0.0,0.0,0.0
vote president,0.0,0.0,0.0
vote possible,0.0,0.0,0.0
vote popular,0.0,0.0,0.0
vote person,0.0,0.0,0.0
vote partys,0.0,0.0,0.0
vote one,0.0,0.0,0.0
vote may,0.0,0.0,0.0
vote lost,0.0,0.0,0.0
vote john,0.0,0.0,0.0
vote want,0.0,0.0,0.0
vote win,0.0,0.0,0.0
votes cast,0.0,0.0,0.0
vote would,0.0,0.0,0.0
votes bush,0.0,0.0,0.0
votes,0.0,0.0,0.0
voters would,0.0,0.0,0.0
voters winnertakeall,0.0,0.0,0.0
voters vote,0.0,0.0,0.0
voters presidential,0.0,0.0,0.0
voters largest,0.0,0.0,0.0
voters get,0.0,0.0,0.0
voters dont,0.0,0.0,0.0
voters candidate,0.0,0.0,0.0
voters,0.0,0.0,0.0
voter,0.0,0.0,0.0
voteing,0.0,0.0,0.0
voted,0.0,0.0,0.0
vote wrong,0.0,0.0,0.0
want people,0.0,0.0,0.0
want play,0.0,0.0,0.0
want president,0.0,0.0,0.0
whats wrong,0.0,0.0,0.0
whats,0.0,0.0,0.0
whatever,0.0,0.0,0.0
weve,0.0,0.0,0.0
wether,0.0,0.0,0.0
west,0.0,0.0,0.0
werent,0.0,0.0,0.0
went,0.0,0.0,0.0
well earthlike,0.0,0.0,0.0
weird,0.0,0.0,0.0
weight political,0.0,0.0,0.0
weight,0.0,0.0,0.0
weeks,0.0,0.0,0.0
week,0.0,0.0,0.0
website,0.0,0.0,0.0
web surfers,0.0,0.0,0.0
whats going,0.0,0.0,0.0
wheel,0.0,0.0,0.0
web,0.0,0.0,0.0
whenever,0.0,0.0,0.0
win election,0.0,0.0,0.0
win,0.0,0.0,0.0
willing,0.0,0.0,0.0
widely regarded,0.0,0.0,0.0
widely,0.0,0.0,0.0
wide,0.0,0.0,0.0
wich,0.0,0.0,0.0
whose,0.0,0.0,0.0
whos,0.0,0.0,0.0
whomever,0.0,0.0,0.0
whole lot,0.0,0.0,0.0
whole,0.0,0.0,0.0
whoever,0.0,0.0,0.0
whether,0.0,0.0,0.0
whereas,0.0,0.0,0.0
web ad,0.0,0.0,0.0
weather,0.0,0.0,0.0
want see,0.0,0.0,0.0
way,0.0,0.0,0.0
watch,0.0,0.0,0.0
wasting,0.0,0.0,0.0
waste time,0.0,0.0,0.0
waste,0.0,0.0,0.0
wasnt,0.0,0.0,0.0
war ii,0.0,0.0,0.0
war,0.0,0.0,0.0
wants,0.0,0.0,0.0
wanting,0.0,0.0,0.0
wanted vote,0.0,0.0,0.0
wanted,0.0,0.0,0.0
want work,0.0,0.0,0.0
want vote,0.0,0.0,0.0
want take,0.0,0.0,0.0
want students,0.0,0.0,0.0
watching,0.0,0.0,0.0
way better,0.0,0.0,0.0
wear,0.0,0.0,0.0
way could,0.0,0.0,0.0
ways humans,0.0,0.0,0.0
ways,0.0,0.0,0.0
way would,0.0,0.0,0.0
way voting,0.0,0.0,0.0
way vote,0.0,0.0,0.0
way students,0.0,0.0,0.0
way people,0.0,0.0,0.0
way online,0.0,0.0,0.0
way make,0.0,0.0,0.0
way learning,0.0,0.0,0.0
way learn,0.0,0.0,0.0
way help,0.0,0.0,0.0
way go,0.0,0.0,0.0
way get,0.0,0.0,0.0
way elect,0.0,0.0,0.0
things need,0.0,0.0,0.0
thing would,0.0,0.0,0.0
seek multiple,0.0,0.0,0.0
speak,0.0,0.0,0.0
speeds,0.0,0.0,0.0
speed,0.0,0.0,0.0
speech,0.0,0.0,0.0
specifically,0.0,0.0,0.0
specific,0.0,0.0,0.0
special,0.0,0.0,0.0
speaking,0.0,0.0,0.0
spaceship touched,0.0,0.0,0.0
starred,0.0,0.0,0.0
spaceship,0.0,0.0,0.0
spacecrafts,0.0,0.0,0.0
spacecraft survived,0.0,0.0,0.0
spacecraft land,0.0,0.0,0.0
spacecraft,0.0,0.0,0.0
space,0.0,0.0,0.0
south carolina,0.0,0.0,0.0
spend,0.0,0.0,0.0
spend time,0.0,0.0,0.0
spending,0.0,0.0,0.0
spending time,0.0,0.0,0.0
star,0.0,0.0,0.0
standards,0.0,0.0,0.0
standard,0.0,0.0,0.0
stand,0.0,0.0,0.0
stage,0.0,0.0,0.0
staff,0.0,0.0,0.0
spread,0.0,0.0,0.0
spotted,0.0,0.0,0.0
spot,0.0,0.0,0.0
sports team,0.0,0.0,0.0
sports school,0.0,0.0,0.0
sports activities,0.0,0.0,0.0
sports,0.0,0.0,0.0
sport,0.0,0.0,0.0
spinning,0.0,0.0,0.0
south,0.0,0.0,0.0
source two,0.0,0.0,0.0
source paragraph,0.0,0.0,0.0
something else,0.0,0.0,0.0
something bad,0.0,0.0,0.0
something,0.0,0.0,0.0
someones,0.0,0.0,0.0
someone make,0.0,0.0,0.0
someone elses,0.0,0.0,0.0
someone else,0.0,0.0,0.0
someone,0.0,0.0,0.0
somebody,0.0,0.0,0.0
solved,0.0,0.0,0.0
solve problem,0.0,0.0,0.0
solve,0.0,0.0,0.0
solutions,0.0,0.0,0.0
solution,0.0,0.0,0.0
sold car,0.0,0.0,0.0
sold,0.0,0.0,0.0
something dont,0.0,0.0,0.0
something enjoy,0.0,0.0,0.0
source,0.0,0.0,0.0
something good,0.0,0.0,0.0
sounds,0.0,0.0,0.0
sound,0.0,0.0,0.0
sort,0.0,0.0,0.0
soon,0.0,0.0,0.0
somthing,0.0,0.0,0.0
somewhere,0.0,0.0,0.0
somewhat,0.0,0.0,0.0
sometimes people,0.0,0.0,0.0
sometimes get,0.0,0.0,0.0
sometimes,0.0,0.0,0.0
sometime,0.0,0.0,0.0
something wrong,0.0,0.0,0.0
something would,0.0,0.0,0.0
something new,0.0,0.0,0.0
something like,0.0,0.0,0.0
star one,0.0,0.0,0.0
start,0.0,0.0,0.0
solar,0.0,0.0,0.0
still,0.0,0.0,0.0
stores,0.0,0.0,0.0
store,0.0,0.0,0.0
stops,0.0,0.0,0.0
stop,0.0,0.0,0.0
still need,0.0,0.0,0.0
still features,0.0,0.0,0.0
still able,0.0,0.0,0.0
stick,0.0,0.0,0.0
started,0.0,0.0,0.0
steps,0.0,0.0,0.0
step,0.0,0.0,0.0
steer,0.0,0.0,0.0
staying,0.0,0.0,0.0
stayed,0.0,0.0,0.0
stay school,0.0,0.0,0.0
stay home,0.0,0.0,0.0
storms,0.0,0.0,0.0
story,0.0,0.0,0.0
straight,0.0,0.0,0.0
strange,0.0,0.0,0.0
structure,0.0,0.0,0.0
strongly believe,0.0,0.0,0.0
strongly,0.0,0.0,0.0
stronger,0.0,0.0,0.0
strong,0.0,0.0,0.0
striving meet,0.0,0.0,0.0
striving,0.0,0.0,0.0
strive,0.0,0.0,0.0
strikes,0.0,0.0,0.0
strict,0.0,0.0,0.0
stressful,0.0,0.0,0.0
stressed,0.0,0.0,0.0
stress,0.0,0.0,0.0
streets,0.0,0.0,0.0
street,0.0,0.0,0.0
stay,0.0,0.0,0.0
statistics,0.0,0.0,0.0
stating,0.0,0.0,0.0
stated source,0.0,0.0,0.0
state vote,0.0,0.0,0.0
state senator,0.0,0.0,0.0
state purposes,0.0,0.0,0.0
state legislatures,0.0,0.0,0.0
state laws,0.0,0.0,0.0
state group,0.0,0.0,0.0
state gets,0.0,0.0,0.0
state electors,0.0,0.0,0.0
state electoral,0.0,0.0,0.0
state delegations,0.0,0.0,0.0
state candidates,0.0,0.0,0.0
state along,0.0,0.0,0.0
state,0.0,0.0,0.0
starts,0.0,0.0,0.0
starting,0.0,0.0,0.0
stated,0.0,0.0,0.0
statement,0.0,0.0,0.0
states would,0.0,0.0,0.0
states,0.0,0.0,0.0
states winnertakeall,0.0,0.0,0.0
states vote,0.0,0.0,0.0
states population,0.0,0.0,0.0
states people,0.0,0.0,0.0
states lose,0.0,0.0,0.0
states likely,0.0,0.0,0.0
states like,0.0,0.0,0.0
states know,0.0,0.0,0.0
states get,0.0,0.0,0.0
states electors,0.0,0.0,0.0
states electoral,0.0,0.0,0.0
states dont,0.0,0.0,0.0
states didnt,0.0,0.0,0.0
states big,0.0,0.0,0.0
states america,0.0,0.0,0.0
solar system,0.0,0.0,0.0
software tracks,0.0,0.0,0.0
thing people,0.0,0.0,0.0
setting,0.0,0.0,0.0
shadows,0.0,0.0,0.0
shadow,0.0,0.0,0.0
shacks,0.0,0.0,0.0
several,0.0,0.0,0.0
seventeen states,0.0,0.0,0.0
seventeen,0.0,0.0,0.0
seven,0.0,0.0,0.0
set,0.0,0.0,0.0
shows martian,0.0,0.0,0.0
services,0.0,0.0,0.0
service would,0.0,0.0,0.0
service help,0.0,0.0,0.0
service great,0.0,0.0,0.0
service good,0.0,0.0,0.0
service,0.0,0.0,0.0
serve,0.0,0.0,0.0
shadows giving,0.0,0.0,0.0
shadows made,0.0,0.0,0.0
shape,0.0,0.0,0.0
share,0.0,0.0,0.0
shown,0.0,0.0,0.0
showing,0.0,0.0,0.0
showed,0.0,0.0,0.0
show,0.0,0.0,0.0
shouldnt,0.0,0.0,0.0
shortly al,0.0,0.0,0.0
shortly,0.0,0.0,0.0
short,0.0,0.0,0.0
shopping,0.0,0.0,0.0
shoes,0.0,0.0,0.0
shift,0.0,0.0,0.0
shes,0.0,0.0,0.0
sharper,0.0,0.0,0.0
share popular,0.0,0.0,0.0
share electoral,0.0,0.0,0.0
seriously,0.0,0.0,0.0
serious,0.0,0.0,0.0
sentence,0.0,0.0,0.0
selection electors,0.0,0.0,0.0
selecting president,0.0,0.0,0.0
selecting,0.0,0.0,0.0
selected,0.0,0.0,0.0
select,0.0,0.0,0.0
segregationists,0.0,0.0,0.0
sees,0.0,0.0,0.0
seen,0.0,0.0,0.0
seems like,0.0,0.0,0.0
seems,0.0,0.0,0.0
seemed,0.0,0.0,0.0
seem like,0.0,0.0,0.0
seem,0.0,0.0,0.0
seeking multiple,0.0,0.0,0.0
seeking advice,0.0,0.0,0.0
seeking,0.0,0.0,0.0
selection,0.0,0.0,0.0
selects,0.0,0.0,0.0
many problems,0.0,0.0,0.0
selects slate,0.0,0.0,0.0
sensors,0.0,0.0,0.0
sensor,0.0,0.0,0.0
sense,0.0,0.0,0.0
sending humans,0.0,0.0,0.0
sending,0.0,0.0,0.0
send,0.0,0.0,0.0
senators,0.0,0.0,0.0
senator,0.0,0.0,0.0
senate decreed,0.0,0.0,0.0
senate,0.0,0.0,0.0
selves,0.0,0.0,0.0
selsky,0.0,0.0,0.0
sell,0.0,0.0,0.0
self driving,0.0,0.0,0.0
self,0.0,0.0,0.0
shows,0.0,0.0,0.0
shut,0.0,0.0,0.0
software,0.0,0.0,0.0
slightly,0.0,0.0,0.0
smart,0.0,0.0,0.0
smaller states,0.0,0.0,0.0
smaller,0.0,0.0,0.0
small states,0.0,0.0,0.0
small state,0.0,0.0,0.0
slowly,0.0,0.0,0.0
slow,0.0,0.0,0.0
slight,0.0,0.0,0.0
shy,0.0,0.0,0.0
sleeping,0.0,0.0,0.0
sleep,0.0,0.0,0.0
slate electors,0.0,0.0,0.0
slate democratic,0.0,0.0,0.0
slate,0.0,0.0,0.0
sky,0.0,0.0,0.0
skip,0.0,0.0,0.0
smart car,0.0,0.0,0.0
smart cars,0.0,0.0,0.0
smarter,0.0,0.0,0.0
smile,0.0,0.0,0.0
society,0.0,0.0,0.0
socialize,0.0,0.0,0.0
social skills,0.0,0.0,0.0
social media,0.0,0.0,0.0
social life,0.0,0.0,0.0
social interaction,0.0,0.0,0.0
social,0.0,0.0,0.0
soccer,0.0,0.0,0.0
snapped picture,0.0,0.0,0.0
snapped,0.0,0.0,0.0
snake river,0.0,0.0,0.0
snake,0.0,0.0,0.0
smog,0.0,0.0,0.0
smiling,0.0,0.0,0.0
smile face,0.0,0.0,0.0
skills,0.0,0.0,0.0
skill,0.0,0.0,0.0
size occasionally,0.0,0.0,0.0
simply look,0.0,0.0,0.0
simplified electronics,0.0,0.0,0.0
simplified,0.0,0.0,0.0
simple,0.0,0.0,0.0
similar earth,0.0,0.0,0.0
similar,0.0,0.0,0.0
silicon carbide,0.0,0.0,0.0
silicon,0.0,0.0,0.0
signs,0.0,0.0,0.0
significantly,0.0,0.0,0.0
significant,0.0,0.0,0.0
sign,0.0,0.0,0.0
sidewalks,0.0,0.0,0.0
sides,0.0,0.0,0.0
sick,0.0,0.0,0.0
siblings,0.0,0.0,0.0
simply,0.0,0.0,0.0
simulating,0.0,0.0,0.0
size,0.0,0.0,0.0
simulating chaos,0.0,0.0,0.0
six basic,0.0,0.0,0.0
six,0.0,0.0,0.0
situations,0.0,0.0,0.0
situation,0.0,0.0,0.0
sites,0.0,0.0,0.0
site,0.0,0.0,0.0
sit,0.0,0.0,0.0
sister planet,0.0,0.0,0.0
sister,0.0,0.0,0.0
single vote,0.0,0.0,0.0
single spaceship,0.0,0.0,0.0
single campaign,0.0,0.0,0.0
single best,0.0,0.0,0.0
single,0.0,0.0,0.0
since,0.0,0.0,0.0
struggle,0.0,0.0,0.0
struggling,0.0,0.0,0.0
stuck,0.0,0.0,0.0
taking away,0.0,0.0,0.0
talked,0.0,0.0,0.0
talk shows,0.0,0.0,0.0
talk people,0.0,0.0,0.0
talk,0.0,0.0,0.0
taking online,0.0,0.0,0.0
taking classes,0.0,0.0,0.0
taking care,0.0,0.0,0.0
takes system,0.0,0.0,0.0
teachers give,0.0,0.0,0.0
takes form,0.0,0.0,0.0
takes away,0.0,0.0,0.0
takes,0.0,0.0,0.0
taken shortly,0.0,0.0,0.0
taken away,0.0,0.0,0.0
taken,0.0,0.0,0.0
take time,0.0,0.0,0.0
talking,0.0,0.0,0.0
talks,0.0,0.0,0.0
task,0.0,0.0,0.0
tasks,0.0,0.0,0.0
teachers,0.0,0.0,0.0
teacherdesigned summer,0.0,0.0,0.0
teacherdesigned projects,0.0,0.0,0.0
teacherdesigned project,0.0,0.0,0.0
teacherdesigned,0.0,0.0,0.0
teacher would,0.0,0.0,0.0
teacher designed,0.0,0.0,0.0
teacher could,0.0,0.0,0.0
teacher,0.0,0.0,0.0
teach students,0.0,0.0,0.0
teach,0.0,0.0,0.0
taxis,0.0,0.0,0.0
taxi,0.0,0.0,0.0
tax,0.0,0.0,0.0
taught,0.0,0.0,0.0
take system,0.0,0.0,0.0
take samples,0.0,0.0,0.0
take place,0.0,0.0,0.0
system awards,0.0,0.0,0.0
system,0.0,0.0,0.0
switch,0.0,0.0,0.0
swing states,0.0,0.0,0.0
swing,0.0,0.0,0.0
survived landing,0.0,0.0,0.0
survived,0.0,0.0,0.0
survive,0.0,0.0,0.0
survivable humans,0.0,0.0,0.0
survivable,0.0,0.0,0.0
surveyor flew,0.0,0.0,0.0
surveyor,0.0,0.0,0.0
surroundings,0.0,0.0,0.0
surrounding,0.0,0.0,0.0
surrounded,0.0,0.0,0.0
surprised,0.0,0.0,0.0
system allows,0.0,0.0,0.0
system could,0.0,0.0,0.0
take pictures,0.0,0.0,0.0
system electoral,0.0,0.0,0.0
take part,0.0,0.0,0.0
take online,0.0,0.0,0.0
take control,0.0,0.0,0.0
take classes,0.0,0.0,0.0
take class,0.0,0.0,0.0
take care,0.0,0.0,0.0
take away,0.0,0.0,0.0
take advantage,0.0,0.0,0.0
take,0.0,0.0,0.0
systems,0.0,0.0,0.0
system wrong,0.0,0.0,0.0
system would,0.0,0.0,0.0
system voters,0.0,0.0,0.0
system state,0.0,0.0,0.0
system even,0.0,0.0,0.0
teachers design,0.0,0.0,0.0
teachers know,0.0,0.0,0.0
student becoming,0.0,0.0,0.0
testing,0.0,0.0,0.0
texting,0.0,0.0,0.0
text states,0.0,0.0,0.0
text says,0.0,0.0,0.0
text drive,0.0,0.0,0.0
text,0.0,0.0,0.0
texas,0.0,0.0,0.0
tests,0.0,0.0,0.0
tested chamber,0.0,0.0,0.0
teachers make,0.0,0.0,0.0
tested,0.0,0.0,0.0
terrible,0.0,0.0,0.0
terms density,0.0,0.0,0.0
terms,0.0,0.0,0.0
term,0.0,0.0,0.0
tense,0.0,0.0,0.0
tend,0.0,0.0,0.0
texting driving,0.0,0.0,0.0
th,0.0,0.0,0.0
th grade,0.0,0.0,0.0
thank,0.0,0.0,0.0
thing could,0.0,0.0,0.0
thing,0.0,0.0,0.0
thier,0.0,0.0,0.0
thick atmosphere,0.0,0.0,0.0
thick,0.0,0.0,0.0
theyve,0.0,0.0,0.0
theyre,0.0,0.0,0.0
theyll,0.0,0.0,0.0
theres,0.0,0.0,0.0
ther,0.0,0.0,0.0
theory,0.0,0.0,0.0
theorists,0.0,0.0,0.0
thats think,0.0,0.0,0.0
thats,0.0,0.0,0.0
thanks,0.0,0.0,0.0
ten times,0.0,0.0,0.0
ten,0.0,0.0,0.0
temperatures average,0.0,0.0,0.0
technology make,0.0,0.0,0.0
technology called,0.0,0.0,0.0
technology,0.0,0.0,0.0
technologies,0.0,0.0,0.0
technological,0.0,0.0,0.0
technolgy,0.0,0.0,0.0
technically responsible,0.0,0.0,0.0
technically,0.0,0.0,0.0
tech,0.0,0.0,0.0
teams,0.0,0.0,0.0
team snapped,0.0,0.0,0.0
team,0.0,0.0,0.0
teaching,0.0,0.0,0.0
teaches,0.0,0.0,0.0
teachers would,0.0,0.0,0.0
teachers students,0.0,0.0,0.0
technology could,0.0,0.0,0.0
technology read,0.0,0.0,0.0
temperatures,0.0,0.0,0.0
technology would,0.0,0.0,0.0
temperature planet,0.0,0.0,0.0
temperature,0.0,0.0,0.0
tells us,0.0,0.0,0.0
tells,0.0,0.0,0.0
telling us,0.0,0.0,0.0
telling,0.0,0.0,0.0
tell us,0.0,0.0,0.0
tell someone,0.0,0.0,0.0
tell people,0.0,0.0,0.0
tell friend,0.0,0.0,0.0
tell,0.0,0.0,0.0
television,0.0,0.0,0.0
teens,0.0,0.0,0.0
teenagers,0.0,0.0,0.0
teen,0.0,0.0,0.0
surprise anger,0.0,0.0,0.0
surprise,0.0,0.0,0.0
surgery,0.0,0.0,0.0
students go,0.0,0.0,0.0
students learn,0.0,0.0,0.0
students know,0.0,0.0,0.0
students home,0.0,0.0,0.0
students help,0.0,0.0,0.0
students grades,0.0,0.0,0.0
students grade,0.0,0.0,0.0
students going,0.0,0.0,0.0
students given,0.0,0.0,0.0
surfers waiting,0.0,0.0,0.0
students getting,0.0,0.0,0.0
students get,0.0,0.0,0.0
students freedom,0.0,0.0,0.0
students find,0.0,0.0,0.0
students feel,0.0,0.0,0.0
students enjoy,0.0,0.0,0.0
students emotions,0.0,0.0,0.0
students learning,0.0,0.0,0.0
students least,0.0,0.0,0.0
students like,0.0,0.0,0.0
students likely,0.0,0.0,0.0
students something,0.0,0.0,0.0
students shouldnt,0.0,0.0,0.0
students school,0.0,0.0,0.0
students required,0.0,0.0,0.0
students perform,0.0,0.0,0.0
students participate,0.0,0.0,0.0
students parents,0.0,0.0,0.0
students opportunity,0.0,0.0,0.0
students often,0.0,0.0,0.0
students need,0.0,0.0,0.0
students must,0.0,0.0,0.0
students might,0.0,0.0,0.0
students may,0.0,0.0,0.0
students many,0.0,0.0,0.0
students make,0.0,0.0,0.0
students emotional,0.0,0.0,0.0
students education,0.0,0.0,0.0
students dont,0.0,0.0,0.0
students already,0.0,0.0,0.0
students able,0.0,0.0,0.0
students ability,0.0,0.0,0.0
studentdesigned summer,0.0,0.0,0.0
studentdesigned projects,0.0,0.0,0.0
studentdesigned project,0.0,0.0,0.0
studentdesigned,0.0,0.0,0.0
student would,0.0,0.0,0.0
student work,0.0,0.0,0.0
student wants,0.0,0.0,0.0
student take,0.0,0.0,0.0
student might,0.0,0.0,0.0
student may,0.0,0.0,0.0
student get,0.0,0.0,0.0
student designed,0.0,0.0,0.0
student council,0.0,0.0,0.0
students allowed,0.0,0.0,0.0
students also,0.0,0.0,0.0
students design,0.0,0.0,0.0
students always,0.0,0.0,0.0
students create,0.0,0.0,0.0
students could,0.0,0.0,0.0
students continue,0.0,0.0,0.0
students complete,0.0,0.0,0.0
students community,0.0,0.0,0.0
students come,0.0,0.0,0.0
students classroom,0.0,0.0,0.0
students choose,0.0,0.0,0.0
students chance,0.0,0.0,0.0
students cell,0.0,0.0,0.0
students bring,0.0,0.0,0.0
students better,0.0,0.0,0.0
students benefit,0.0,0.0,0.0
students become,0.0,0.0,0.0
students attend,0.0,0.0,0.0
students stay,0.0,0.0,0.0
students still,0.0,0.0,0.0
students struggle,0.0,0.0,0.0
support,0.0,0.0,0.0
super,0.0,0.0,0.0
sun venus,0.0,0.0,0.0
sun different,0.0,0.0,0.0
sun,0.0,0.0,0.0
summer time,0.0,0.0,0.0
summer students,0.0,0.0,0.0
summer projects,0.0,0.0,0.0
summer project,0.0,0.0,0.0
summer break,0.0,0.0,0.0
summer assignments,0.0,0.0,0.0
summer assignment,0.0,0.0,0.0
summer,0.0,0.0,0.0
sulfuric acid,0.0,0.0,0.0
sulfuric,0.0,0.0,0.0
suggests studying,0.0,0.0,0.0
supplies,0.0,0.0,0.0
support idea,0.0,0.0,0.0
suggest,0.0,0.0,0.0
supported,0.0,0.0,0.0
surfers,0.0,0.0,0.0
surface venus,0.0,0.0,0.0
surface temperatures,0.0,0.0,0.0
surface temperature,0.0,0.0,0.0
surface rocky,0.0,0.0,0.0
surface lasted,0.0,0.0,0.0
surely,0.0,0.0,0.0
sure students,0.0,0.0,0.0
sure,0.0,0.0,0.0
supposed,0.0,0.0,0.0
suppose,0.0,0.0,0.0
supports idea,0.0,0.0,0.0
supports,0.0,0.0,0.0
supporting,0.0,0.0,0.0
supported various,0.0,0.0,0.0
suggests,0.0,0.0,0.0
suffer,0.0,0.0,0.0
students students,0.0,0.0,0.0
